deg_1_7,deg_1_7-href,thumb-src,alexander_polynomial,conway_polynomial,gauss_code,jones_polynomial
10_165,http://katlas.org/wiki/10_165,/w/images/6/6a/10_165.gif,,,,
10_165,http://katlas.org/wiki/10_165,,-2 t^2+10 t-15+10 t^{-1} -2 t^{-2},,,
10_165,http://katlas.org/wiki/10_165,,,-2 z^4+2 z^2+1,,
10_165,http://katlas.org/wiki/10_165,,,,"-1, 4, -3, 8, -5, 1, -2, 3, -6, 7, -8, -10, 9, 5, -7, 6, -4, 2, 10, -9",
10_165,http://katlas.org/wiki/10_165,,,,,q^9-3 q^8+4 q^7-6 q^6+7 q^5-6 q^4+6 q^3-4 q^2+2 q
10_164,http://katlas.org/wiki/10_164,/w/images/8/8f/10_164.gif,,,,
10_164,http://katlas.org/wiki/10_164,,3 t^2-11 t+17-11 t^{-1} +3 t^{-2},,,
10_164,http://katlas.org/wiki/10_164,,,3 z^4+z^2+1,,
10_164,http://katlas.org/wiki/10_164,,,,"1, 3, -6, 7, -4, -1, 2, 8, -5, 6, -9, 4, 10, -2, -3, 9, -7, 5, -8, -10",
10_164,http://katlas.org/wiki/10_164,,,,,-2 q^3+5 q^2-6 q+8-8 q^{-1} +7 q^{-2} -5 q^{-3} +3 q^{-4} - q^{-5}
10_163,http://katlas.org/wiki/10_163,/w/images/5/55/10_163.gif,,,,
10_163,http://katlas.org/wiki/10_163,,t^3-5 t^2+12 t-15+12 t^{-1} -5 t^{-2} + t^{-3},,,
10_163,http://katlas.org/wiki/10_163,,,z^6+z^4+z^2+1,,
10_163,http://katlas.org/wiki/10_163,,,,"1, -6, 2, -7, 8, -1, 9, -2, 10, -8, -4, 5, -3, -9, 6, -10, 7, 3, -5, 4",
10_163,http://katlas.org/wiki/10_163,,,,,-2 q^6+5 q^5-7 q^4+9 q^3-9 q^2+8 q-6+4 q^{-1} - q^{-2}
10_162,http://katlas.org/wiki/10_162,/w/images/1/16/10_162.gif,,,,
10_162,http://katlas.org/wiki/10_162,,-3 t^2+9 t-11+9 t^{-1} -3 t^{-2},,,
10_162,http://katlas.org/wiki/10_162,,,-3 z^4-3 z^2+1,,
10_162,http://katlas.org/wiki/10_162,,,,"1, -4, 3, -7, 5, -1, 6, -8, 2, -3, 7, 10, -9, -5, 4, -2, 8, -6, -10, 9",
10_162,http://katlas.org/wiki/10_162,,,,,2 q-3+5 q^{-1} -6 q^{-2} +6 q^{-3} -6 q^{-4} +4 q^{-5} -2 q^{-6} + q^{-7}
10_161,http://katlas.org/wiki/10_161,/w/images/5/53/10_161.gif,,,,
10_161,http://katlas.org/wiki/10_161,,t^3-2 t+3-2 t^{-1} + t^{-3},,,
10_161,http://katlas.org/wiki/10_161,,,z^6+6 z^4+7 z^2+1,,
10_161,http://katlas.org/wiki/10_161,,,,"-1, 10, -2, 1, 6, -5, -3, 8, 4, -7, -10, 2, -8, 3, 9, -6, 7, -4, 5, -9",
10_161,http://katlas.org/wiki/10_161,,,,,q^{-3} + q^{-6} - q^{-7} + q^{-8} - q^{-9} + q^{-10} - q^{-11}
10_160,http://katlas.org/wiki/10_160,/w/images/d/df/10_160.gif,,,,
10_160,http://katlas.org/wiki/10_160,,-t^3+4 t^2-4 t+3-4 t^{-1} +4 t^{-2} - t^{-3},,,
10_160,http://katlas.org/wiki/10_160,,,-z^6-2 z^4+3 z^2+1,,
10_160,http://katlas.org/wiki/10_160,,,,"1, -10, 2, -1, -6, 5, -3, 8, -4, 7, 10, -2, -8, 3, -9, 6, -7, 4, -5, 9",
10_160,http://katlas.org/wiki/10_160,,,,,-2 q^7+3 q^6-3 q^5+4 q^4-3 q^3+3 q^2-2 q+1
10_159,http://katlas.org/wiki/10_159,/w/images/0/03/10_159.gif,,,,
10_159,http://katlas.org/wiki/10_159,,t^3-4 t^2+9 t-11+9 t^{-1} -4 t^{-2} + t^{-3},,,
10_159,http://katlas.org/wiki/10_159,,,z^6+2 z^4+2 z^2+1,,
10_159,http://katlas.org/wiki/10_159,,,,"-1, 5, -2, 6, -8, 1, -9, 2, -10, 8, 3, -7, 4, 9, -5, 10, -6, -3, 7, -4",
10_159,http://katlas.org/wiki/10_159,,,,,-1+4 q^{-1} -5 q^{-2} +7 q^{-3} -7 q^{-4} +6 q^{-5} -5 q^{-6} +3 q^{-7} - q^{-8}
10_158,http://katlas.org/wiki/10_158,/w/images/5/57/10_158.gif,,,,
10_158,http://katlas.org/wiki/10_158,,-t^3+4 t^2-10 t+15-10 t^{-1} +4 t^{-2} - t^{-3},,,
10_158,http://katlas.org/wiki/10_158,,,-z^6-2 z^4-3 z^2+1,,
10_158,http://katlas.org/wiki/10_158,,,,"1, 5, -2, 8, -7, -1, 3, -4, -5, 2, -6, 10, 4, -3, 9, 7, -8, 6, -10, -9",
10_158,http://katlas.org/wiki/10_158,,,,,2 q^4-4 q^3+6 q^2-8 q+8-7 q^{-1} +6 q^{-2} -3 q^{-3} + q^{-4}
10_157,http://katlas.org/wiki/10_157,/w/images/9/98/10_157.gif,,,,
10_157,http://katlas.org/wiki/10_157,,-t^3+6 t^2-11 t+13-11 t^{-1} +6 t^{-2} - t^{-3},,,
10_157,http://katlas.org/wiki/10_157,,,-z^6+4 z^2+1,,
10_157,http://katlas.org/wiki/10_157,,,,"-1, -9, 2, -10, 8, 1, -4, 5, 9, -2, 3, 7, -6, 4, -5, -3, 10, -8, -7, 6",
10_157,http://katlas.org/wiki/10_157,,,,,q^{10}-4 q^9+6 q^8-8 q^7+9 q^6-8 q^5+7 q^4-4 q^3+2 q^2
10_156,http://katlas.org/wiki/10_156,/w/images/9/97/10_156.gif,,,,
10_156,http://katlas.org/wiki/10_156,,t^3-4 t^2+8 t-9+8 t^{-1} -4 t^{-2} + t^{-3},,,
10_156,http://katlas.org/wiki/10_156,,,z^6+2 z^4+z^2+1,,
10_156,http://katlas.org/wiki/10_156,,,,"1, -10, 2, -1, 6, -5, -3, 8, 4, -7, 10, -2, -8, 3, 9, -6, 7, -4, 5, -9",
10_156,http://katlas.org/wiki/10_156,,,,,-q^2+3 q-4+6 q^{-1} -6 q^{-2} +6 q^{-3} -5 q^{-4} +3 q^{-5} - q^{-6}
10_155,http://katlas.org/wiki/10_155,/w/images/7/73/10_155.gif,,,,
10_155,http://katlas.org/wiki/10_155,,-t^3+3 t^2-5 t+7-5 t^{-1} +3 t^{-2} - t^{-3},,,
10_155,http://katlas.org/wiki/10_155,,,-z^6-3 z^4-2 z^2+1,,
10_155,http://katlas.org/wiki/10_155,,,,"-1, 4, -3, 6, -5, 1, -2, 9, -7, 3, -6, -10, 8, 5, -4, 2, -9, 7, 10, -8",
10_155,http://katlas.org/wiki/10_155,,,,,q^6-2 q^5+3 q^4-4 q^3+4 q^2-4 q+4-2 q^{-1} + q^{-2}
10_154,http://katlas.org/wiki/10_154,/w/images/6/61/10_154.gif,,,,
10_154,http://katlas.org/wiki/10_154,,t^3-4 t+7-4 t^{-1} + t^{-3},,,
10_154,http://katlas.org/wiki/10_154,,,z^6+6 z^4+5 z^2+1,,
10_154,http://katlas.org/wiki/10_154,,,,"1, -10, 2, -1, 3, -9, 10, -2, -4, 8, 9, -3, -6, 7, -8, 4, -5, 6, -7, 5",
10_154,http://katlas.org/wiki/10_154,,,,,q^{12}-2 q^{11}+2 q^{10}-3 q^9+2 q^8-2 q^7+2 q^6+q^3
10_153,http://katlas.org/wiki/10_153,/w/images/5/59/10_153.gif,,,,
10_153,http://katlas.org/wiki/10_153,,t^3-t^2-t+3- t^{-1} - t^{-2} + t^{-3},,,
10_153,http://katlas.org/wiki/10_153,,,z^6+5 z^4+4 z^2+1,,
10_153,http://katlas.org/wiki/10_153,,,,"1, -10, 2, -1, 3, -9, 10, -2, -5, 6, 9, -3, -4, 8, -7, 5, -6, 4, -8, 7",
10_153,http://katlas.org/wiki/10_153,,,,,-q^4+q^3-q^2+q+1+ q^{-2} - q^{-3} + q^{-4} - q^{-5}
10_152,http://katlas.org/wiki/10_152,/w/images/6/6d/10_152.gif,,,,
10_152,http://katlas.org/wiki/10_152,,t^4-t^3-t^2+4 t-5+4 t^{-1} - t^{-2} - t^{-3} + t^{-4},,,
10_152,http://katlas.org/wiki/10_152,,,z^8+7 z^6+13 z^4+7 z^2+1,,
10_152,http://katlas.org/wiki/10_152,,,,"-1, 9, -2, 10, -3, 1, -9, 2, 5, -6, -10, 3, 4, -8, 7, -5, 6, -4, 8, -7",
10_152,http://katlas.org/wiki/10_152,,,,,q^{-4} + q^{-6} + q^{-7} -2 q^{-8} +2 q^{-9} -3 q^{-10} +2 q^{-11} -2 q^{-12} + q^{-13}
10_151,http://katlas.org/wiki/10_151,/w/images/1/10/10_151.gif,,,,
10_151,http://katlas.org/wiki/10_151,,t^3-4 t^2+10 t-13+10 t^{-1} -4 t^{-2} + t^{-3},,,
10_151,http://katlas.org/wiki/10_151,,,z^6+2 z^4+3 z^2+1,,
10_151,http://katlas.org/wiki/10_151,,,,"-1, 10, -2, 1, 3, -9, -10, 2, -4, 8, 9, -3, -6, 7, -8, 4, -5, 6, -7, 5",
10_151,http://katlas.org/wiki/10_151,,,,,-2 q^6+4 q^5-6 q^4+8 q^3-7 q^2+7 q-5+3 q^{-1} - q^{-2}
10_150,http://katlas.org/wiki/10_150,/w/images/4/40/10_150.gif,,,,
10_150,http://katlas.org/wiki/10_150,,-t^3+4 t^2-6 t+7-6 t^{-1} +4 t^{-2} - t^{-3},,,
10_150,http://katlas.org/wiki/10_150,,,-z^6-2 z^4+z^2+1,,
10_150,http://katlas.org/wiki/10_150,,,,"1, -10, 2, -1, -3, 9, 10, -2, -4, 8, -9, 3, -6, 7, -8, 4, -5, 6, -7, 5",
10_150,http://katlas.org/wiki/10_150,,,,,q^8-3 q^7+4 q^6-5 q^5+5 q^4-4 q^3+4 q^2-2 q+1
10_149,http://katlas.org/wiki/10_149,/w/images/4/47/10_149.gif,,,,
10_149,http://katlas.org/wiki/10_149,,-t^3+5 t^2-9 t+11-9 t^{-1} +5 t^{-2} - t^{-3},,,
10_149,http://katlas.org/wiki/10_149,,,-z^6-z^4+2 z^2+1,,
10_149,http://katlas.org/wiki/10_149,,,,"-1, 10, -2, 1, 3, -9, -10, 2, -5, 6, 9, -3, -4, 8, -7, 5, -6, 4, -8, 7",
10_149,http://katlas.org/wiki/10_149,,,,,2 q^{-2} -3 q^{-3} +6 q^{-4} -7 q^{-5} +7 q^{-6} -7 q^{-7} +5 q^{-8} -3 q^{-9} + q^{-10}
10_148,http://katlas.org/wiki/10_148,/w/images/a/a9/10_148.gif,,,,
10_148,http://katlas.org/wiki/10_148,,t^3-3 t^2+7 t-9+7 t^{-1} -3 t^{-2} + t^{-3},,,
10_148,http://katlas.org/wiki/10_148,,,z^6+3 z^4+4 z^2+1,,
10_148,http://katlas.org/wiki/10_148,,,,"1, -10, 2, -1, -3, 9, 10, -2, -5, 6, -9, 3, -4, 8, -7, 5, -6, 4, -8, 7",
10_148,http://katlas.org/wiki/10_148,,,,,-1+3 q^{-1} -4 q^{-2} +6 q^{-3} -5 q^{-4} +5 q^{-5} -4 q^{-6} +2 q^{-7} - q^{-8}
10_147,http://katlas.org/wiki/10_147,/w/images/2/26/10_147.gif,,,,
10_147,http://katlas.org/wiki/10_147,,-2 t^2+7 t-9+7 t^{-1} -2 t^{-2},,,
10_147,http://katlas.org/wiki/10_147,,,-2 z^4-z^2+1,,
10_147,http://katlas.org/wiki/10_147,,,,"1, -10, 2, -1, -3, 7, 5, -6, 10, -2, 8, -5, 9, 3, -4, -8, 6, -9, -7, 4",
10_147,http://katlas.org/wiki/10_147,,,,,q^5-3 q^4+4 q^3-4 q^2+5 q-4+3 q^{-1} -2 q^{-2} + q^{-3}
10_146,http://katlas.org/wiki/10_146,/w/images/1/1a/10_146.gif,,,,
10_146,http://katlas.org/wiki/10_146,,2 t^2-8 t+13-8 t^{-1} +2 t^{-2},,,
10_146,http://katlas.org/wiki/10_146,,,2 z^4+1,,
10_146,http://katlas.org/wiki/10_146,,,,"1, -4, 3, -1, -2, 7, -6, -3, 4, 8, -5, 6, -9, 10, -7, 5, -8, 2, -10, 9",
10_146,http://katlas.org/wiki/10_146,,,,,-q^3+3 q^2-4 q+6-6 q^{-1} +5 q^{-2} -4 q^{-3} +3 q^{-4} - q^{-5}
10_145,http://katlas.org/wiki/10_145,/w/images/3/39/10_145.gif,,,,
10_145,http://katlas.org/wiki/10_145,,t^2+t-3+ t^{-1} + t^{-2},,,
10_145,http://katlas.org/wiki/10_145,,,z^4+5 z^2+1,,
10_145,http://katlas.org/wiki/10_145,,,,"1, -4, 3, -1, -2, 10, -7, -3, 4, 6, -5, 2, -8, 9, -10, 5, -6, 7, -9, 8",
10_145,http://katlas.org/wiki/10_145,,,,,q^{-2} + q^{-7} - q^{-8} + q^{-9} - q^{-10}
10_144,http://katlas.org/wiki/10_144,/w/images/d/d8/10_144.gif,,,,
10_144,http://katlas.org/wiki/10_144,,-3 t^2+10 t-13+10 t^{-1} -3 t^{-2},,,
10_144,http://katlas.org/wiki/10_144,,,-3 z^4-2 z^2+1,,
10_144,http://katlas.org/wiki/10_144,,,,"-1, 10, -2, 1, -4, 5, -6, 7, -10, 2, 3, -9, 8, 4, -7, 6, -5, -3, 9, -8",
10_144,http://katlas.org/wiki/10_144,,,,,2 q-3+5 q^{-1} -7 q^{-2} +7 q^{-3} -6 q^{-4} +5 q^{-5} -3 q^{-6} + q^{-7}
10_143,http://katlas.org/wiki/10_143,/w/images/f/f7/10_143.gif,,,,
10_143,http://katlas.org/wiki/10_143,,t^3-3 t^2+6 t-7+6 t^{-1} -3 t^{-2} + t^{-3},,,
10_143,http://katlas.org/wiki/10_143,,,z^6+3 z^4+3 z^2+1,,
10_143,http://katlas.org/wiki/10_143,,,,"1, -10, 2, -1, -3, 5, -4, 9, 10, -2, -7, 8, -9, 3, -5, 4, -6, 7, -8, 6",
10_143,http://katlas.org/wiki/10_143,,,,,-1+3 q^{-1} -3 q^{-2} +5 q^{-3} -5 q^{-4} +4 q^{-5} -3 q^{-6} +2 q^{-7} - q^{-8}
10_142,http://katlas.org/wiki/10_142,/w/images/9/9b/10_142.gif,,,,
10_142,http://katlas.org/wiki/10_142,,2 t^3-3 t^2+2 t-1+2 t^{-1} -3 t^{-2} +2 t^{-3},,,
10_142,http://katlas.org/wiki/10_142,,,2 z^6+9 z^4+8 z^2+1,,
10_142,http://katlas.org/wiki/10_142,,,,"1, -10, 2, -1, -4, 5, -6, 7, 10, -2, -3, 9, -8, 4, -7, 6, -5, 3, -9, 8",
10_142,http://katlas.org/wiki/10_142,,,,,-2 q^{10}+2 q^9-2 q^8+3 q^7-2 q^6+2 q^5-q^4+q^3
10_141,http://katlas.org/wiki/10_141,/w/images/5/5f/10_141.gif,,,,
10_141,http://katlas.org/wiki/10_141,,-t^3+3 t^2-4 t+5-4 t^{-1} +3 t^{-2} - t^{-3},,,
10_141,http://katlas.org/wiki/10_141,,,-z^6-3 z^4-z^2+1,,
10_141,http://katlas.org/wiki/10_141,,,,"-1, 10, -2, 1, 3, -5, 4, -9, -10, 2, -7, 8, 9, -3, 5, -4, -6, 7, -8, 6",
10_141,http://katlas.org/wiki/10_141,,,,,q^2-2 q+3-3 q^{-1} +4 q^{-2} -3 q^{-3} +2 q^{-4} -2 q^{-5} + q^{-6}
10_140,http://katlas.org/wiki/10_140,/w/images/6/6e/10_140.gif,,,,
10_140,http://katlas.org/wiki/10_140,,t^2-2 t+3-2 t^{-1} + t^{-2},,,
10_140,http://katlas.org/wiki/10_140,,,z^4+2 z^2+1,,
10_140,http://katlas.org/wiki/10_140,,,,"-1, 10, -2, 1, 4, -5, 6, -7, -10, 2, -3, 9, -8, -4, 7, -6, 5, 3, -9, 8",
10_140,http://katlas.org/wiki/10_140,,,,,1- q^{-1} + q^{-2} - q^{-3} +2 q^{-4} - q^{-5} + q^{-6} - q^{-7}
10_139,http://katlas.org/wiki/10_139,/w/images/2/21/10_139.gif,,,,
10_139,http://katlas.org/wiki/10_139,,t^4-t^3+2 t-3+2 t^{-1} - t^{-3} + t^{-4},,,
10_139,http://katlas.org/wiki/10_139,,,z^8+7 z^6+14 z^4+9 z^2+1,,
10_139,http://katlas.org/wiki/10_139,,,,"1, -10, 2, -1, -4, 6, -5, 7, 10, -2, -3, 9, -8, 4, -6, 5, -7, 3, -9, 8",
10_139,http://katlas.org/wiki/10_139,,,,,-q^{12}+q^{11}-q^{10}+q^9-q^8+q^6+q^4
10_138,http://katlas.org/wiki/10_138,/w/images/a/ad/10_138.gif,,,,
10_138,http://katlas.org/wiki/10_138,,t^3-5 t^2+8 t-7+8 t^{-1} -5 t^{-2} + t^{-3},,,
10_138,http://katlas.org/wiki/10_138,,,z^6+z^4-3 z^2+1,,
10_138,http://katlas.org/wiki/10_138,,,,"1, -4, 3, -1, 2, 7, -6, -3, 4, -2, 5, -10, 9, 6, -7, -5, 8, -9, 10, -8",
10_138,http://katlas.org/wiki/10_138,,,,,2 q^5-4 q^4+5 q^3-6 q^2+6 q-5+4 q^{-1} -2 q^{-2} + q^{-3}
10_137,http://katlas.org/wiki/10_137,/w/images/e/ee/10_137.gif,,,,
10_137,http://katlas.org/wiki/10_137,,t^2-6 t+11-6 t^{-1} + t^{-2},,,
10_137,http://katlas.org/wiki/10_137,,,z^4-2 z^2+1,,
10_137,http://katlas.org/wiki/10_137,,,,"-1, 4, -3, 1, -2, -7, 6, 3, -4, 2, 5, -10, 9, -6, 7, -5, 8, -9, 10, -8",
10_137,http://katlas.org/wiki/10_137,,,,,q^2-2 q+4-4 q^{-1} +4 q^{-2} -4 q^{-3} +3 q^{-4} -2 q^{-5} + q^{-6}
10_136,http://katlas.org/wiki/10_136,/w/images/0/05/10_136.gif,,,,
10_136,http://katlas.org/wiki/10_136,,-t^2+4 t-5+4 t^{-1} - t^{-2},,,
10_136,http://katlas.org/wiki/10_136,,,1-z^4,,
10_136,http://katlas.org/wiki/10_136,,,,"-1, 4, -3, 1, -2, -10, 5, 3, -4, 2, 6, -9, 10, -5, 7, -8, 9, -6, 8, -7",
10_136,http://katlas.org/wiki/10_136,,,,,-q^4+2 q^3-2 q^2+3 q-2+2 q^{-1} -2 q^{-2} + q^{-3}
10_135,http://katlas.org/wiki/10_135,/w/images/2/25/10_135.gif,,,,
10_135,http://katlas.org/wiki/10_135,,3 t^2-9 t+13-9 t^{-1} +3 t^{-2},,,
10_135,http://katlas.org/wiki/10_135,,,3 z^4+3 z^2+1,,
10_135,http://katlas.org/wiki/10_135,,,,"-1, 10, -2, 1, 4, -5, -10, 2, -3, 9, -6, -4, 5, 3, -7, 8, -9, 6, -8, 7",
10_135,http://katlas.org/wiki/10_135,,,,,-2 q^3+4 q^2-5 q+7-6 q^{-1} +6 q^{-2} -4 q^{-3} +2 q^{-4} - q^{-5}
10_134,http://katlas.org/wiki/10_134,/w/images/5/53/10_134.gif,,,,
10_134,http://katlas.org/wiki/10_134,,2 t^3-4 t^2+4 t-3+4 t^{-1} -4 t^{-2} +2 t^{-3},,,
10_134,http://katlas.org/wiki/10_134,,,2 z^6+8 z^4+6 z^2+1,,
10_134,http://katlas.org/wiki/10_134,,,,"1, -10, 2, -1, -4, 5, 10, -2, -3, 9, -6, 4, -5, 3, -7, 8, -9, 6, -8, 7",
10_134,http://katlas.org/wiki/10_134,,,,,q^{11}-3 q^{10}+3 q^9-4 q^8+4 q^7-3 q^6+3 q^5-q^4+q^3
10_133,http://katlas.org/wiki/10_133,/w/images/c/c1/10_133.gif,,,,
10_133,http://katlas.org/wiki/10_133,,-t^2+5 t-7+5 t^{-1} - t^{-2},,,
10_133,http://katlas.org/wiki/10_133,,,-z^4+z^2+1,,
10_133,http://katlas.org/wiki/10_133,,,,"-1, 10, -2, 1, -4, 5, -10, 2, 3, -9, 6, 4, -5, -3, 7, -8, 9, -6, 8, -7",
10_133,http://katlas.org/wiki/10_133,,,,,q^{-1} - q^{-2} +3 q^{-3} -3 q^{-4} +3 q^{-5} -3 q^{-6} +2 q^{-7} -2 q^{-8} + q^{-9}
10_132,http://katlas.org/wiki/10_132,/w/images/c/cd/10_132.gif,,,,
10_132,http://katlas.org/wiki/10_132,,t^2-t+1- t^{-1} + t^{-2},,,
10_132,http://katlas.org/wiki/10_132,,,z^4+3 z^2+1,,
10_132,http://katlas.org/wiki/10_132,,,,"1, -10, 2, -1, -3, 9, 10, -2, -5, 6, -9, 3, -7, 8, -4, 5, -6, 4, -8, 7",
10_132,http://katlas.org/wiki/10_132,,,,,q^{-2} + q^{-4} - q^{-5} + q^{-6} - q^{-7}
10_131,http://katlas.org/wiki/10_131,/w/images/4/47/10_131.gif,,,,
10_131,http://katlas.org/wiki/10_131,,-2 t^2+8 t-11+8 t^{-1} -2 t^{-2},,,
10_131,http://katlas.org/wiki/10_131,,,1-2 z^4,,
10_131,http://katlas.org/wiki/10_131,,,,"-1, 10, -2, 1, 3, -9, -10, 2, -5, 6, -7, 8, 9, -3, -4, 5, -8, 7, -6, 4",
10_131,http://katlas.org/wiki/10_131,,,,,2 q^{-1} -3 q^{-2} +5 q^{-3} -5 q^{-4} +5 q^{-5} -5 q^{-6} +3 q^{-7} -2 q^{-8} + q^{-9}
10_130,http://katlas.org/wiki/10_130,/w/images/7/7b/10_130.gif,,,,
10_130,http://katlas.org/wiki/10_130,,2 t^2-4 t+5-4 t^{-1} +2 t^{-2},,,
10_130,http://katlas.org/wiki/10_130,,,2 z^4+4 z^2+1,,
10_130,http://katlas.org/wiki/10_130,,,,"1, -10, 2, -1, -3, 9, 10, -2, -5, 6, -7, 8, -9, 3, -4, 5, -8, 7, -6, 4",
10_130,http://katlas.org/wiki/10_130,,,,,-q+2-2 q^{-1} +3 q^{-2} -2 q^{-3} +3 q^{-4} -2 q^{-5} + q^{-6} - q^{-7}
10_129,http://katlas.org/wiki/10_129,/w/images/c/c0/10_129.gif,,,,
10_129,http://katlas.org/wiki/10_129,,2 t^2-6 t+9-6 t^{-1} +2 t^{-2},,,
10_129,http://katlas.org/wiki/10_129,,,2 z^4+2 z^2+1,,
10_129,http://katlas.org/wiki/10_129,,,,"-1, 10, -2, 1, -3, 9, -10, 2, 5, -6, 7, -8, -9, 3, 4, -5, 8, -7, 6, -4",
10_129,http://katlas.org/wiki/10_129,,,,,-q^3+2 q^2-3 q+5-4 q^{-1} +4 q^{-2} -3 q^{-3} +2 q^{-4} - q^{-5}
10_128,http://katlas.org/wiki/10_128,/w/images/3/3d/10_128.gif,,,,
10_128,http://katlas.org/wiki/10_128,,2 t^3-3 t^2+t+1+ t^{-1} -3 t^{-2} +2 t^{-3},,,
10_128,http://katlas.org/wiki/10_128,,,2 z^6+9 z^4+7 z^2+1,,
10_128,http://katlas.org/wiki/10_128,,,,"1, -10, 2, -1, -4, 5, 10, -2, -3, 7, -8, 9, -6, 4, -5, 3, -9, 8, -7, 6",
10_128,http://katlas.org/wiki/10_128,,,,,-q^{10}+q^9-2 q^8+2 q^7-q^6+2 q^5-q^4+q^3
10_127,http://katlas.org/wiki/10_127,/w/images/b/b2/10_127.gif,,,,
10_127,http://katlas.org/wiki/10_127,,-t^3+4 t^2-6 t+7-6 t^{-1} +4 t^{-2} - t^{-3},,,
10_127,http://katlas.org/wiki/10_127,,,-z^6-2 z^4+z^2+1,,
10_127,http://katlas.org/wiki/10_127,,,,"-1, 10, -2, 1, 3, -9, -10, 2, -5, 7, -6, 8, 9, -3, -4, 5, -7, 6, -8, 4",
10_127,http://katlas.org/wiki/10_127,,,,,2 q^{-2} -2 q^{-3} +4 q^{-4} -5 q^{-5} +5 q^{-6} -5 q^{-7} +3 q^{-8} -2 q^{-9} + q^{-10}
10_126,http://katlas.org/wiki/10_126,/w/images/4/47/10_126.gif,,,,
10_126,http://katlas.org/wiki/10_126,,t^3-2 t^2+4 t-5+4 t^{-1} -2 t^{-2} + t^{-3},,,
10_126,http://katlas.org/wiki/10_126,,,z^6+4 z^4+5 z^2+1,,
10_126,http://katlas.org/wiki/10_126,,,,"1, -10, 2, -1, -3, 9, 10, -2, -5, 7, -6, 8, -9, 3, -4, 5, -7, 6, -8, 4",
10_126,http://katlas.org/wiki/10_126,,,,,-1+2 q^{-1} -2 q^{-2} +4 q^{-3} -3 q^{-4} +3 q^{-5} -2 q^{-6} + q^{-7} - q^{-8}
10_125,http://katlas.org/wiki/10_125,/w/images/6/6b/10_125.gif,,,,
10_125,http://katlas.org/wiki/10_125,,t^3-2 t^2+2 t-1+2 t^{-1} -2 t^{-2} + t^{-3},,,
10_125,http://katlas.org/wiki/10_125,,,z^6+4 z^4+3 z^2+1,,
10_125,http://katlas.org/wiki/10_125,,,,"-1, 10, -2, 1, -3, 9, -10, 2, 5, -7, 6, -8, -9, 3, 4, -5, 7, -6, 8, -4",
10_125,http://katlas.org/wiki/10_125,,,,,-q^4+q^3-q^2+2 q-1+2 q^{-1} - q^{-2} + q^{-3} - q^{-4}
10_124,http://katlas.org/wiki/10_124,/w/images/e/e7/10_124.gif,,,,
10_124,http://katlas.org/wiki/10_124,,t^4-t^3+t-1+ t^{-1} - t^{-3} + t^{-4},,,
10_124,http://katlas.org/wiki/10_124,,,z^8+7 z^6+14 z^4+8 z^2+1,,
10_124,http://katlas.org/wiki/10_124,,,,"1, -10, 2, -1, -4, 5, 10, -2, -3, 8, -6, 9, -7, 4, -5, 3, -8, 6, -9, 7",
10_124,http://katlas.org/wiki/10_124,,,,,-q^{10}+q^6+q^4
10_123,http://katlas.org/wiki/10_123,/w/images/5/5a/10_123.gif,,,,
10_123,http://katlas.org/wiki/10_123,,t^4-6 t^3+15 t^2-24 t+29-24 t^{-1} +15 t^{-2} -6 t^{-3} + t^{-4},,,
10_123,http://katlas.org/wiki/10_123,,,z^8+2 z^6-z^4-2 z^2+1,,
10_123,http://katlas.org/wiki/10_123,,,,"1, -6, 2, -4, 3, -10, 9, -1, 7, -2, 5, -3, 8, -9, 6, -7, 4, -5, 10, -8",
10_123,http://katlas.org/wiki/10_123,,,,,-q^5+5 q^4-10 q^3+15 q^2-19 q+21-19 q^{-1} +15 q^{-2} -10 q^{-3} +5 q^{-4} - q^{-5}
10_122,http://katlas.org/wiki/10_122,/w/images/7/77/10_122.gif,,,,
10_122,http://katlas.org/wiki/10_122,,-2 t^3+11 t^2-24 t+31-24 t^{-1} +11 t^{-2} -2 t^{-3},,,
10_122,http://katlas.org/wiki/10_122,,,-2 z^6-z^4+2 z^2+1,,
10_122,http://katlas.org/wiki/10_122,,,,"-1, 3, -6, 7, -4, 1, -2, 8, -5, 6, -9, 4, -10, 2, -3, 9, -7, 5, -8, 10",
10_122,http://katlas.org/wiki/10_122,,,,,q^6-5 q^5+9 q^4-13 q^3+17 q^2-17 q+17-13 q^{-1} +8 q^{-2} -4 q^{-3} + q^{-4}
10_121,http://katlas.org/wiki/10_121,/w/images/b/b3/10_121.gif,,,,
10_121,http://katlas.org/wiki/10_121,,2 t^3-11 t^2+27 t-35+27 t^{-1} -11 t^{-2} +2 t^{-3},,,
10_121,http://katlas.org/wiki/10_121,,,2 z^6+z^4+z^2+1,,
10_121,http://katlas.org/wiki/10_121,,,,"-1, 10, -4, 5, -6, 1, -2, 9, -3, 4, -7, 6, -9, 8, -10, 7, -5, 3, -8, 2",
10_121,http://katlas.org/wiki/10_121,,,,,-q^2+5 q-10+15 q^{-1} -18 q^{-2} +20 q^{-3} -18 q^{-4} +14 q^{-5} -9 q^{-6} +4 q^{-7} - q^{-8}
10_120,http://katlas.org/wiki/10_120,/w/images/b/bf/10_120.gif,,,,
10_120,http://katlas.org/wiki/10_120,,8 t^2-26 t+37-26 t^{-1} +8 t^{-2},,,
10_120,http://katlas.org/wiki/10_120,,,8 z^4+6 z^2+1,,
